Tỉnh/Bang,Quốc gia/Vùng lãnh thổ,Vĩ độ,Kinh độ,Ngày,Ca xác nhận,Tử vong,Hồi phục,Đang điều trị,Khu vực WHO
unknown,albania,41.1533,20.1683,2020-04-16,518,26,277,215,europe
unknown,algeria,28.0339,1.6596,2020-04-16,2268,348,783,1137,africa
unknown,andorra,42.5063,1.5218,2020-04-16,673,33,169,471,europe
unknown,angola,-11.2027,17.8739,2020-04-16,19,2,5,12,africa
unknown,antigua and barbuda,17.0608,-61.7964,2020-04-16,23,3,3,17,americas
unknown,argentina,-38.4161,-63.6167,2020-04-16,2571,115,631,1825,americas
unknown,armenia,40.0691,45.0382,2020-04-16,1159,18,358,783,europe
australian capital territory,australia,-35.4735,149.0124,2020-04-16,103,3,82,18,western pacific
new south wales,australia,-33.8688,151.2093,2020-04-16,2897,25,4,2868,western pacific
northern territory,australia,-12.4634,130.8456,2020-04-16,28,0,6,22,western pacific
queensland,australia,-27.4698,153.0251,2020-04-16,1001,5,442,554,western pacific
south australia,australia,-34.9285,138.6007,2020-04-16,433,4,279,150,western pacific
tasmania,australia,-42.8821,147.3272,2020-04-16,169,6,67,96,western pacific
victoria,australia,-37.8136,144.9631,2020-04-16,1299,14,1137,148,western pacific
western australia,australia,-31.9505,115.8605,2020-04-16,532,6,338,188,western pacific
unknown,austria,47.5162,14.5501,2020-04-16,14476,410,8986,5080,europe
unknown,azerbaijan,40.1431,47.5769,2020-04-16,1283,15,460,808,europe
unknown,bahamas,25.025885,-78.035889,2020-04-16,53,8,6,39,americas
unknown,bahrain,26.0275,50.55,2020-04-16,1700,7,703,990,eastern mediterranean
unknown,bangladesh,23.685,90.3563,2020-04-16,1572,60,49,1463,south-east asia
unknown,barbados,13.1939,-59.5432,2020-04-16,75,5,15,55,americas
unknown,belarus,53.7098,27.9534,2020-04-16,4204,40,203,3961,europe
unknown,belgium,50.8333,4.469936,2020-04-16,34809,4857,7562,22390,europe
unknown,benin,9.3077,2.3158,2020-04-16,35,1,18,16,africa
unknown,bhutan,27.5142,90.4336,2020-04-16,5,0,2,3,south-east asia
unknown,bolivia,-16.2902,-63.5887,2020-04-16,441,29,14,398,americas
unknown,bosnia and herzegovina,43.9159,17.6791,2020-04-16,1167,43,277,847,europe
unknown,brazil,-14.235,-51.9253,2020-04-16,30425,1924,14026,14475,americas
unknown,brunei,4.5353,114.7277,2020-04-16,136,1,108,27,western pacific
unknown,bulgaria,42.7339,25.4858,2020-04-16,800,38,122,640,europe
unknown,burkina faso,12.2383,-1.5616,2020-04-16,546,32,257,257,africa
unknown,cabo verde,16.5388,-23.0418,2020-04-16,56,1,1,54,africa
unknown,cambodia,11.55,104.9167,2020-04-16,122,0,98,24,western pacific
unknown,cameroon,3.8480000000000003,11.5021,2020-04-16,996,22,164,810,africa
alberta,canada,53.9333,-116.5765,2020-04-16,1996,48,0,1948,americas
british columbia,canada,53.7267,-127.6476,2020-04-16,1561,75,0,1486,americas
manitoba,canada,53.7609,-98.8139,2020-04-16,250,5,0,245,americas
new brunswick,canada,46.5653,-66.4619,2020-04-16,117,0,0,117,americas
newfoundland and labrador,canada,53.1355,-57.6604,2020-04-16,252,3,0,249,americas
nova scotia,canada,44.681999999999995,-63.7443,2020-04-16,579,3,0,576,americas
ontario,canada,51.2538,-85.3232,2020-04-16,9840,490,0,9350,americas
prince edward island,canada,46.5107,-63.4168,2020-04-16,26,0,0,26,americas
quebec,canada,52.9399,-73.5491,2020-04-16,15857,630,0,15227,americas
saskatchewan,canada,52.9399,-106.4509,2020-04-16,305,4,0,301,americas
unknown,central african republic,6.6111,20.9394,2020-04-16,12,0,4,8,africa
unknown,chad,15.4542,18.7322,2020-04-16,27,0,5,22,africa
unknown,chile,-35.6751,-71.543,2020-04-16,9246,105,3299,5842,americas
anhui,china,31.8257,117.2264,2020-04-16,991,6,984,1,western pacific
beijing,china,40.1824,116.4142,2020-04-16,593,8,503,82,western pacific
chongqing,china,30.0572,107.874,2020-04-16,579,6,570,3,western pacific
fujian,china,26.0789,117.9874,2020-04-16,353,1,333,19,western pacific
gansu,china,35.7518,104.2861,2020-04-16,139,2,137,0,western pacific
guangdong,china,23.3417,113.4244,2020-04-16,1571,8,1471,92,western pacific
guangxi,china,23.8298,108.7881,2020-04-16,254,2,252,0,western pacific
guizhou,china,26.8154,106.8748,2020-04-16,146,2,144,0,western pacific
hainan,china,19.1959,109.7453,2020-04-16,168,6,162,0,western pacific
hebei,china,39.549,116.1306,2020-04-16,328,6,0,322,western pacific
heilongjiang,china,47.861999999999995,127.7615,2020-04-16,861,13,471,377,western pacific
henan,china,37.8957,114.9042,2020-04-16,1276,22,0,1254,western pacific
hong kong,china,22.3,114.2,2020-04-16,1017,4,485,528,western pacific
hubei,china,30.9756,112.2707,2020-04-16,67803,3222,64435,146,western pacific
hunan,china,27.6104,111.7088,2020-04-16,1019,4,1014,1,western pacific
inner mongolia,china,44.0935,113.9448,2020-04-16,193,1,94,98,western pacific
jiangsu,china,32.9711,119.455,2020-04-16,653,0,642,11,western pacific
jiangxi,china,27.614,115.7221,2020-04-16,937,1,936,0,western pacific
jilin,china,43.6661,126.1923,2020-04-16,102,1,96,5,western pacific
liaoning,china,41.2956,122.6085,2020-04-16,145,2,140,3,western pacific
macau,china,22.1667,113.55,2020-04-16,45,0,16,29,western pacific
ningxia,china,37.2692,106.1655,2020-04-16,75,0,75,0,western pacific
qinghai,china,35.7452,95.9956,2020-04-16,18,0,18,0,western pacific
shaanxi,china,35.1917,108.8701,2020-04-16,256,3,251,2,western pacific
shandong,china,36.3427,118.1498,2020-04-16,784,7,761,16,western pacific
shanghai,china,31.201999999999998,121.4491,2020-04-16,628,7,489,132,western pacific
shanxi,china,37.5777,112.2922,2020-04-16,194,0,135,59,western pacific
sichuan,china,30.6171,102.7103,2020-04-16,560,3,552,5,western pacific
tianjin,china,39.3054,117.323,2020-04-16,186,3,172,11,western pacific
tibet,china,31.6927,88.0924,2020-04-16,1,0,1,0,western pacific
xinjiang,china,41.1129,85.2401,2020-04-16,76,3,73,0,western pacific
yunnan,china,24.974,101.48700000000001,2020-04-16,184,2,176,6,western pacific
zhejiang,china,29.1832,120.0934,2020-04-16,1268,1,1244,23,western pacific
unknown,colombia,4.5709,-74.2973,2020-04-16,3233,144,550,2539,americas
unknown,congo (brazzaville),-0.228,15.8277,2020-04-16,117,5,11,101,africa
unknown,congo (kinshasa),-4.0383,21.7587,2020-04-16,267,22,23,222,africa
unknown,costa rica,9.7489,-83.7534,2020-04-16,642,4,74,564,americas
unknown,cote d'ivoire,7.54,-5.5471,2020-04-16,654,6,146,502,africa
unknown,croatia,45.1,15.2,2020-04-16,1791,35,529,1227,europe
unknown,cuba,21.521757,-77.78116700000002,2020-04-16,862,27,171,664,americas
unknown,cyprus,35.1264,33.4299,2020-04-16,735,12,77,646,europe
unknown,czechia,49.8175,15.472999999999999,2020-04-16,6433,169,972,5292,europe
faroe islands,denmark,61.8926,-6.9118,2020-04-16,184,0,169,15,europe
greenland,greenland,71.7069,-42.6043,2020-04-16,11,0,11,0,europe
unknown,denmark,56.2639,9.5018,2020-04-16,6879,321,3023,3535,europe
unknown,djibouti,11.8251,42.5903,2020-04-16,591,2,73,516,eastern mediterranean
unknown,dominican republic,18.7357,-70.1627,2020-04-16,3755,196,215,3344,americas
unknown,ecuador,-1.8312,-78.1834,2020-04-16,8225,403,838,6984,americas
unknown,egypt,26.820553000000004,30.802497999999996,2020-04-16,2673,196,596,1881,eastern mediterranean
unknown,el salvador,13.7942,-88.8965,2020-04-16,164,6,33,125,americas
unknown,equatorial guinea,1.6508,10.2679,2020-04-16,51,0,4,47,africa
unknown,eritrea,15.1794,39.7823,2020-04-16,35,0,0,35,africa
unknown,estonia,58.5953,25.0136,2020-04-16,1434,36,133,1265,europe
unknown,eswatini,-26.5225,31.4659,2020-04-16,16,1,8,7,africa
unknown,ethiopia,9.145,40.4897,2020-04-16,92,3,15,74,africa
unknown,fiji,-17.7134,178.065,2020-04-16,17,0,0,17,western pacific
unknown,finland,61.92411,25.748151,2020-04-16,3369,75,1700,1594,europe
french guiana,france,3.9339,-53.1258,2020-04-16,86,0,51,35,europe
french polynesia,france,-17.6797,149.4068,2020-04-16,55,0,0,55,europe
guadeloupe,france,16.265,-61.551,2020-04-16,145,8,67,70,europe
mayotte,france,-12.8275,45.166244,2020-04-16,233,3,69,161,europe
new caledonia,france,-20.904304999999997,165.618042,2020-04-16,18,0,1,17,europe
reunion,france,-21.1151,55.5364,2020-04-16,394,0,237,157,europe
saint barthelemy,france,17.9,-62.8333,2020-04-16,6,0,4,2,europe
st martin,france,18.0708,-63.0501,2020-04-16,35,2,13,20,europe
martinique,france,14.6415,-61.0242,2020-04-16,158,8,73,77,europe
unknown,france,46.2276,2.2137,2020-04-16,144944,17901,32297,94746,europe
unknown,gabon,-0.8037,11.6094,2020-04-16,80,1,4,75,africa
unknown,gambia,13.4432,-15.3101,2020-04-16,9,1,2,6,africa
unknown,georgia,42.3154,43.3569,2020-04-16,348,3,76,269,europe
unknown,germany,51.165690999999995,10.451526,2020-04-16,137698,4052,77000,56646,europe
unknown,ghana,7.9465,-1.0232,2020-04-16,641,8,83,550,africa
unknown,greece,39.0742,21.8243,2020-04-16,2207,105,269,1833,europe
unknown,guatemala,15.7835,-90.2308,2020-04-16,196,5,19,172,americas
unknown,guinea,9.9456,-9.6966,2020-04-16,438,1,49,388,africa
unknown,guyana,4.860416000000002,-58.93018000000001,2020-04-16,55,6,8,41,americas
unknown,haiti,18.9712,-72.2852,2020-04-16,41,3,0,38,americas
unknown,holy see,41.9029,12.4534,2020-04-16,8,0,2,6,europe
unknown,honduras,15.2,-86.2419,2020-04-16,426,35,9,382,americas
unknown,hungary,47.1625,19.5033,2020-04-16,1652,142,199,1311,europe
unknown,iceland,64.9631,-19.0208,2020-04-16,1739,8,1144,587,europe
unknown,india,20.593684,78.96288,2020-04-16,13430,448,1768,11214,south-east asia
unknown,indonesia,-0.7893,113.9213,2020-04-16,5516,496,548,4472,south-east asia
unknown,iran,32.427908,53.68804599999999,2020-04-16,77995,4869,52229,20897,eastern mediterranean
unknown,iraq,33.223191,43.679291,2020-04-16,1434,80,856,498,eastern mediterranean
unknown,ireland,53.1424,-7.6921,2020-04-16,13271,486,77,12708,europe
unknown,israel,31.046051000000002,34.851612,2020-04-16,12758,142,2818,9798,europe
unknown,italy,41.87194,12.56738,2020-04-16,168941,22170,40164,106607,europe
unknown,jamaica,18.1096,-77.2975,2020-04-16,143,5,21,117,americas
unknown,japan,36.204824,138.252924,2020-04-16,9398,204,901,8293,western pacific
unknown,jordan,31.24,36.51,2020-04-16,402,7,259,136,eastern mediterranean
unknown,kazakhstan,48.0196,66.9237,2020-04-16,1402,17,277,1108,europe
unknown,kenya,-0.0236,37.9062,2020-04-16,234,11,53,170,africa
unknown,south korea,35.90775700000001,127.766922,2020-04-16,10613,229,7757,2627,western pacific
unknown,kuwait,29.311659999999996,47.481766,2020-04-16,1524,3,225,1296,eastern mediterranean
unknown,kyrgyzstan,41.20438,74.766098,2020-04-16,466,5,91,370,europe
unknown,latvia,56.8796,24.6032,2020-04-16,675,5,57,613,europe
unknown,lebanon,33.8547,35.8623,2020-04-16,663,21,86,556,eastern mediterranean
unknown,liberia,6.4280550000000005,-9.429499,2020-04-16,59,6,4,49,africa
unknown,liechtenstein,47.14,9.55,2020-04-16,79,1,77,1,europe
unknown,lithuania,55.1694,23.8813,2020-04-16,1128,32,178,918,europe
unknown,luxembourg,49.8153,6.1296,2020-04-16,3444,69,552,2823,europe
unknown,madagascar,-18.766947000000002,46.869107,2020-04-16,111,0,33,78,africa
unknown,malaysia,4.210483999999999,101.97576600000001,2020-04-16,5182,84,2766,2332,western pacific
unknown,maldives,3.2028,73.2207,2020-04-16,25,0,16,9,south-east asia
unknown,malta,35.9375,14.3754,2020-04-16,412,3,82,327,europe
unknown,mauritania,21.0079,-10.9408,2020-04-16,7,1,2,4,africa
unknown,mauritius,-20.348404000000002,57.552152,2020-04-16,324,9,81,234,africa
unknown,mexico,23.6345,-102.5528,2020-04-16,6297,486,2125,3686,americas
unknown,moldova,47.4116,28.3699,2020-04-16,2154,54,235,1865,europe
unknown,monaco,43.7333,7.4167,2020-04-16,93,3,12,78,europe
unknown,mongolia,46.8625,103.8467,2020-04-16,31,0,5,26,western pacific
unknown,montenegro,42.708678000000006,19.37439,2020-04-16,303,4,55,244,europe
unknown,morocco,31.7917,-7.0926,2020-04-16,2283,130,249,1904,eastern mediterranean
unknown,namibia,-22.9576,18.4904,2020-04-16,16,0,4,12,africa
unknown,nepal,28.1667,84.25,2020-04-16,16,0,2,14,south-east asia
aruba,netherlands,12.5211,-69.9683,2020-04-16,95,2,39,54,europe
curacao,netherlands,12.1696,-68.99,2020-04-16,14,1,10,3,europe
sint maarten,netherlands,18.0425,-63.0548,2020-04-16,57,9,12,36,europe
unknown,netherlands,52.1326,5.2913,2020-04-16,29214,3315,0,25899,europe
unknown,new zealand,-40.9006,174.886,2020-04-16,1401,9,770,622,western pacific
unknown,nicaragua,12.865416,-85.207229,2020-04-16,9,1,4,4,americas
unknown,niger,17.607789,8.081666,2020-04-16,584,14,90,480,africa
unknown,nigeria,9.082,8.6753,2020-04-16,442,13,152,277,africa
unknown,north macedonia,41.6086,21.7453,2020-04-16,1081,46,121,914,europe
unknown,norway,60.472,8.4689,2020-04-16,6896,152,32,6712,europe
unknown,oman,21.512583,55.92325500000001,2020-04-16,1019,4,176,839,eastern mediterranean
unknown,pakistan,30.3753,69.3451,2020-04-16,7025,135,1765,5125,eastern mediterranean
unknown,panama,8.538,-80.7821,2020-04-16,3751,103,75,3573,americas
unknown,papua new guinea,-6.314993,143.95555,2020-04-16,7,0,0,7,western pacific
unknown,paraguay,-23.4425,-58.4438,2020-04-16,174,8,30,136,americas
unknown,peru,-9.19,-75.0152,2020-04-16,12491,274,6120,6097,americas
unknown,philippines,12.879721,121.77401699999999,2020-04-16,5660,362,435,4863,western pacific
unknown,poland,51.9194,19.1451,2020-04-16,7918,314,774,6830,europe
unknown,portugal,39.3999,-8.2245,2020-04-16,18841,629,493,17719,europe
unknown,qatar,25.3548,51.1839,2020-04-16,4103,7,415,3681,eastern mediterranean
unknown,romania,45.9432,24.9668,2020-04-16,7707,392,1357,5958,europe
unknown,russia,61.52401,105.31875600000001,2020-04-16,27938,232,2304,25402,europe
unknown,rwanda,-1.9403,29.8739,2020-04-16,138,0,60,78,africa
unknown,saint lucia,13.9094,-60.9789,2020-04-16,15,0,11,4,americas
unknown,saint vincent and the grenadines,12.9843,-61.2872,2020-04-16,12,0,1,11,americas
unknown,san marino,43.9424,12.4578,2020-04-16,426,38,55,333,europe
unknown,saudi arabia,23.885942,45.079162,2020-04-16,6380,83,990,5307,eastern mediterranean
unknown,senegal,14.4974,-14.4524,2020-04-16,335,2,194,139,africa
unknown,serbia,44.0165,21.0059,2020-04-16,5318,103,0,5215,europe
unknown,seychelles,-4.6796,55.492,2020-04-16,11,0,0,11,africa
unknown,singapore,1.2833,103.8333,2020-04-16,4427,10,683,3734,western pacific
unknown,slovakia,48.669,19.699,2020-04-16,977,8,167,802,europe
unknown,slovenia,46.1512,14.9955,2020-04-16,1268,61,174,1033,europe
unknown,somalia,5.152149,46.199616,2020-04-16,80,5,2,73,eastern mediterranean
unknown,south africa,-30.5595,22.9375,2020-04-16,2605,48,903,1654,africa
unknown,spain,40.463667,-3.7492199999999998,2020-04-16,184948,19315,74797,90836,europe
unknown,sri lanka,7.873054,80.77179699999998,2020-04-16,238,7,68,163,south-east asia
unknown,sudan,12.8628,30.2176,2020-04-16,32,5,4,23,eastern mediterranean
unknown,suriname,3.9193,-56.0278,2020-04-16,10,1,6,3,americas
unknown,sweden,60.128161,18.643501,2020-04-16,12540,1333,0,11207,europe
unknown,switzerland,46.8182,8.2275,2020-04-16,26732,1281,15900,9551,europe
unknown,taiwan*,23.7,121.0,2020-04-16,395,6,155,234,western pacific
unknown,tanzania,-6.369028,34.888822,2020-04-16,94,4,11,79,africa
unknown,thailand,15.870032,100.992541,2020-04-16,2672,46,1593,1033,south-east asia
unknown,togo,8.6195,0.8248,2020-04-16,81,5,45,31,africa
unknown,trinidad and tobago,10.6918,-61.2225,2020-04-16,114,8,20,86,americas
unknown,tunisia,33.886917,9.537499,2020-04-16,822,37,43,742,eastern mediterranean
unknown,turkey,38.9637,35.2433,2020-04-16,74193,1643,7089,65461,europe
unknown,uganda,1.373333,32.290275,2020-04-16,55,0,20,35,africa
unknown,ukraine,48.3794,31.1656,2020-04-16,4161,116,186,3859,europe
unknown,united arab emirates,23.424076,53.847818000000004,2020-04-16,5825,35,1095,4695,eastern mediterranean
bermuda,united kingdom,32.3078,-64.7505,2020-04-16,81,5,33,43,europe
cayman islands,united kingdom,19.3133,-81.2546,2020-04-16,60,1,6,53,europe
channel islands,united kingdom,49.3723,-2.3644,2020-04-16,457,19,73,365,europe
gibraltar,united kingdom,36.1408,-5.3536,2020-04-16,131,0,104,27,europe
isle of man,united kingdom,54.2361,-4.5481,2020-04-16,284,4,154,126,europe
montserrat,united kingdom,16.742498,-62.187366000000004,2020-04-16,11,0,1,10,europe
unknown,united kingdom,55.3781,-3.4360000000000004,2020-04-16,111756,15956,0,95800,europe
unknown,uruguay,-32.5228,-55.7658,2020-04-16,502,9,286,207,americas
unknown,us,40.0,-100.0,2020-04-16,669272,35442,54703,579127,americas
unknown,uzbekistan,41.377491,64.585262,2020-04-16,1349,4,129,1216,europe
unknown,venezuela,6.4238,-66.5897,2020-04-16,204,9,111,84,americas
unknown,vietnam,14.058323999999999,108.277199,2020-04-16,268,0,177,91,western pacific
unknown,zambia,-13.133897,27.849332,2020-04-16,48,2,30,16,africa
unknown,zimbabwe,-19.015438,29.154857,2020-04-16,23,3,1,19,africa
unknown,dominica,15.415,-61.371,2020-04-16,16,0,8,8,americas
unknown,grenada,12.1165,-61.678999999999995,2020-04-16,14,0,0,14,americas
unknown,mozambique,-18.665695,35.529562,2020-04-16,31,0,0,31,africa
unknown,syria,34.802075,38.99681500000001,2020-04-16,33,2,0,31,eastern mediterranean
unknown,timor-leste,-8.874217,125.727539,2020-04-16,18,0,0,18,south-east asia
unknown,belize,17.1899,-88.4976,2020-04-16,18,2,0,16,americas
unknown,laos,19.856270000000002,102.495496,2020-04-16,19,0,2,17,western pacific
unknown,libya,26.3351,17.228331,2020-04-16,49,1,11,37,eastern mediterranean
unknown,west bank and gaza,31.9522,35.2332,2020-04-16,294,2,63,229,eastern mediterranean
unknown,guinea-bissau,11.8037,-15.1804,2020-04-16,43,0,0,43,africa
unknown,mali,17.570692,-3.996166000000001,2020-04-16,171,13,34,124,africa
unknown,saint kitts and nevis,17.357822,-62.782998,2020-04-16,14,0,0,14,americas
northwest territories,canada,64.8255,-124.8457,2020-04-16,5,0,0,5,americas
yukon,canada,64.2823,-135.0,2020-04-16,8,0,0,8,americas
unknown,kosovo,42.602636,20.902977,2020-04-16,449,11,79,359,europe
unknown,burma,21.9162,95.956,2020-04-16,85,4,2,79,south-east asia
anguilla,united kingdom,18.2206,-63.0686,2020-04-16,3,0,1,2,europe
british virgin islands,united kingdom,18.4207,-64.64,2020-04-16,3,0,2,1,europe
turks and caicos islands,united kingdom,21.69400000000001,-71.7979,2020-04-16,11,1,0,10,europe
unknown,botswana,-22.3285,24.6849,2020-04-16,15,1,0,14,africa
unknown,burundi,-3.3731,29.9189,2020-04-16,5,1,0,4,africa
unknown,sierra leone,8.460555000000001,-11.779889,2020-04-16,15,0,0,15,africa
unknown,malawi,-13.2543,34.3015,2020-04-16,16,2,0,14,africa
falkland islands (malvinas),united kingdom,-51.7963,-59.5236,2020-04-16,11,0,1,10,europe
saint pierre and miquelon,france,46.8852,-56.3159,2020-04-16,1,0,0,1,europe
unknown,south sudan,6.8770000000000024,31.307,2020-04-16,4,0,0,4,africa
unknown,western sahara,24.2155,-12.8858,2020-04-16,6,0,0,6,africa
unknown,sao tome and principe,0.1864,6.6131,2020-04-16,4,0,0,4,africa
unknown,yemen,15.552726999999999,48.516388,2020-04-16,1,0,0,1,eastern mediterranean
unknown,comoros,-11.6455,43.3333,2020-04-16,0,0,0,0,africa
unknown,tajikistan,38.861,71.2761,2020-04-16,0,0,0,0,europe
unknown,lesotho,-29.61,28.2336,2020-04-16,0,0,0,0,africa
unknown,afghanistan,33.93911,67.709953,2020-04-17,906,30,99,777,eastern mediterranean
unknown,albania,41.1533,20.1683,2020-04-17,539,26,283,230,europe
unknown,algeria,28.0339,1.6596,2020-04-17,2418,364,846,1208,africa
unknown,andorra,42.5063,1.5218,2020-04-17,696,35,191,470,europe
unknown,angola,-11.2027,17.8739,2020-04-17,19,2,5,12,africa
unknown,antigua and barbuda,17.0608,-61.7964,2020-04-17,23,3,3,17,americas
unknown,argentina,-38.4161,-63.6167,2020-04-17,2669,123,666,1880,americas
unknown,armenia,40.0691,45.0382,2020-04-17,1201,19,402,780,europe
australian capital territory,australia,-35.4735,149.0124,2020-04-17,103,3,81,19,western pacific
new south wales,australia,-33.8688,151.2093,2020-04-17,2926,26,1379,1521,western pacific
northern territory,australia,-12.4634,130.8456,2020-04-17,28,0,9,19,western pacific
queensland,australia,-27.4698,153.0251,2020-04-17,1007,5,442,560,western pacific
